flight_iata,airline,dep_airport,dep_time_sched,dep_delay,arr_airport,arr_time_sched,arr_delay,weather_timestamp_deo,arr_time_hour,weather_timestamp_dep,temperature_2m_dep,precipitation_dep,wind_speed_10m_dep,wind_gusts_10m_dep,pressure_msl_dep,relative_humidity_2m_dep,cloudcover_dep,wind_direction_10m_dep,weather_code_dep,weather_timestamp_arr,temperature_2m_arr,precipitation_arr,wind_speed_10m_arr,wind_gusts_10m_arr,pressure_msl_arr,relative_humidity_2m_arr,cloudcover_arr,wind_direction_10m_arr,weather_code_arr
qr8299,qatar airways,lhr,2026-01-06 06:35:00,19,abz,2026-01-06 08:10:00,0,2026-01-06 06:00:00+00:00,2026-01-06 08:00:00+00:00,2026-01-06 06:00:00+00:00,-4.7,0.0,7.8,13.3,1018.8,88,8,251,0,,,,,,,,,,
ba1300,british airways,lhr,2026-01-06 06:35:00,19,abz,2026-01-06 08:10:00,0,2026-01-06 06:00:00+00:00,2026-01-06 08:00:00+00:00,2026-01-06 06:00:00+00:00,-4.7,0.0,7.8,13.3,1018.8,88,8,251,0,,,,,,,,,,
a31621,aegean airlines,lhr,2026-01-06 06:35:00,4,muc,2026-01-06 09:25:00,0,2026-01-06 06:00:00+00:00,2026-01-06 09:00:00+00:00,2026-01-06 06:00:00+00:00,-4.7,0.0,7.8,13.3,1018.8,88,8,251,0,,,,,,,,,,
nh6144,ana,lhr,2026-01-06 06:35:00,4,muc,2026-01-06 09:25:00,0,2026-01-06 06:00:00+00:00,2026-01-06 09:00:00+00:00,2026-01-06 06:00:00+00:00,-4.7,0.0,7.8,13.3,1018.8,88,8,251,0,,,,,,,,,,
ua8884,united airlines,lhr,2026-01-06 06:35:00,4,muc,2026-01-06 09:25:00,0,2026-01-06 06:00:00+00:00,2026-01-06 09:00:00+00:00,2026-01-06 06:00:00+00:00,-4.7,0.0,7.8,13.3,1018.8,88,8,251,0,,,,,,,,,,
lh2485,lufthansa,lhr,2026-01-06 06:35:00,4,muc,2026-01-06 09:25:00,0,2026-01-06 06:00:00+00:00,2026-01-06 09:00:00+00:00,2026-01-06 06:00:00+00:00,-4.7,0.0,7.8,13.3,1018.8,88,8,251,0,,,,,,,,,,
3u7238,sichuan airlines,lhr,2026-01-06 06:35:00,18,ist,2026-01-06 13:35:00,0,2026-01-06 06:00:00+00:00,2026-01-06 13:00:00+00:00,2026-01-06 06:00:00+00:00,-4.7,0.0,7.8,13.3,1018.8,88,8,251,0,,,,,,,,,,
6e4064,indigo,lhr,2026-01-06 06:35:00,18,ist,2026-01-06 13:35:00,0,2026-01-06 06:00:00+00:00,2026-01-06 13:00:00+00:00,2026-01-06 06:00:00+00:00,-4.7,0.0,7.8,13.3,1018.8,88,8,251,0,,,,,,,,,,
pk5988,pakistan international airlines,lhr,2026-01-06 06:35:00,18,ist,2026-01-06 13:35:00,0,2026-01-06 06:00:00+00:00,2026-01-06 13:00:00+00:00,2026-01-06 06:00:00+00:00,-4.7,0.0,7.8,13.3,1018.8,88,8,251,0,,,,,,,,,,
wb1274,rwandair,lhr,2026-01-06 06:35:00,18,ist,2026-01-06 13:35:00,0,2026-01-06 06:00:00+00:00,2026-01-06 13:00:00+00:00,2026-01-06 06:00:00+00:00,-4.7,0.0,7.8,13.3,1018.8,88,8,251,0,,,,,,,,,,
tk1988,turkish airlines,lhr,2026-01-06 06:35:00,18,ist,2026-01-06 13:35:00,0,2026-01-06 06:00:00+00:00,2026-01-06 13:00:00+00:00,2026-01-06 06:00:00+00:00,-4.7,0.0,7.8,13.3,1018.8,88,8,251,0,,,,,,,,,,
qr5998,qatar airways,lhr,2026-01-06 06:40:00,80,man,2026-01-06 07:45:00,0,2026-01-06 06:00:00+00:00,2026-01-06 07:00:00+00:00,2026-01-06 06:00:00+00:00,-4.7,0.0,7.8,13.3,1018.8,88,8,251,0,,,,,,,,,,
ba1358,british airways,lhr,2026-01-06 06:40:00,80,man,2026-01-06 07:45:00,0,2026-01-06 06:00:00+00:00,2026-01-06 07:00:00+00:00,2026-01-06 06:00:00+00:00,-4.7,0.0,7.8,13.3,1018.8,88,8,251,0,,,,,,,,,,
vs5922,virgin atlantic,lhr,2026-01-06 06:40:00,17,cph,2026-01-06 09:30:00,0,2026-01-06 06:00:00+00:00,2026-01-06 09:00:00+00:00,2026-01-06 06:00:00+00:00,-4.7,0.0,7.8,13.3,1018.8,88,8,251,0,2026-01-06 09:00:00+00:00,-3.0,0.0,4.3,10.4,1012.1,87.0,95.0,298.0,3.0
sk500,sas,lhr,2026-01-06 06:40:00,17,cph,2026-01-06 09:30:00,0,2026-01-06 06:00:00+00:00,2026-01-06 09:00:00+00:00,2026-01-06 06:00:00+00:00,-4.7,0.0,7.8,13.3,1018.8,88,8,251,0,2026-01-06 09:00:00+00:00,-3.0,0.0,4.3,10.4,1012.1,87.0,95.0,298.0,3.0
vs5917,virgin atlantic,lhr,2026-01-06 06:40:00,19,arn,2026-01-06 10:05:00,0,2026-01-06 06:00:00+00:00,2026-01-06 10:00:00+00:00,2026-01-06 06:00:00+00:00,-4.7,0.0,7.8,13.3,1018.8,88,8,251,0,,,,,,,,,,
sk1530,sas,lhr,2026-01-06 06:40:00,19,arn,2026-01-06 10:05:00,0,2026-01-06 06:00:00+00:00,2026-01-06 10:00:00+00:00,2026-01-06 06:00:00+00:00,-4.7,0.0,7.8,13.3,1018.8,88,8,251,0,,,,,,,,,,
b66282,jetblue airways,lhr,2026-01-06 06:45:00,0,ams,2026-01-06 09:15:00,0,2026-01-06 06:00:00+00:00,2026-01-06 09:00:00+00:00,2026-01-06 06:00:00+00:00,-4.7,0.0,7.8,13.3,1018.8,88,8,251,0,,,,,,,,,,
jl6517,jet linx aviation,lhr,2026-01-06 06:45:00,0,ams,2026-01-06 09:15:00,0,2026-01-06 06:00:00+00:00,2026-01-06 09:00:00+00:00,2026-01-06 06:00:00+00:00,-4.7,0.0,7.8,13.3,1018.8,88,8,251,0,,,,,,,,,,
mh9690,malaysia airlines,lhr,2026-01-06 06:45:00,0,ams,2026-01-06 09:15:00,0,2026-01-06 06:00:00+00:00,2026-01-06 09:00:00+00:00,2026-01-06 06:00:00+00:00,-4.7,0.0,7.8,13.3,1018.8,88,8,251,0,,,,,,,,,,
qr8305,qatar airways,lhr,2026-01-06 06:45:00,0,ams,2026-01-06 09:15:00,0,2026-01-06 06:00:00+00:00,2026-01-06 09:00:00+00:00,2026-01-06 06:00:00+00:00,-4.7,0.0,7.8,13.3,1018.8,88,8,251,0,,,,,,,,,,
ba430,british airways,lhr,2026-01-06 06:45:00,0,ams,2026-01-06 09:15:00,0,2026-01-06 06:00:00+00:00,2026-01-06 09:00:00+00:00,2026-01-06 06:00:00+00:00,-4.7,0.0,7.8,13.3,1018.8,88,8,251,0,,,,,,,,,,
cx7135,cathay pacific,lhr,2026-01-06 06:45:00,20,cph,2026-01-06 09:40:00,0,2026-01-06 06:00:00+00:00,2026-01-06 09:00:00+00:00,2026-01-06 06:00:00+00:00,-4.7,0.0,7.8,13.3,1018.8,88,8,251,0,2026-01-06 09:00:00+00:00,-3.0,0.0,4.3,10.4,1012.1,87.0,95.0,298.0,3.0
ba806,british airways,lhr,2026-01-06 06:45:00,20,cph,2026-01-06 09:40:00,0,2026-01-06 06:00:00+00:00,2026-01-06 09:00:00+00:00,2026-01-06 06:00:00+00:00,-4.7,0.0,7.8,13.3,1018.8,88,8,251,0,2026-01-06 09:00:00+00:00,-3.0,0.0,4.3,10.4,1012.1,87.0,95.0,298.0,3.0
ba300,british airways,lhr,2026-01-06 06:45:00,28,cdg,2026-01-06 09:05:00,0,2026-01-06 06:00:00+00:00,2026-01-06 09:00:00+00:00,2026-01-06 06:00:00+00:00,-4.7,0.0,7.8,13.3,1018.8,88,8,251,0,,,,,,,,,,
ac6330,air canada,lhr,2026-01-06 06:50:00,41,bru,2026-01-06 08:55:00,14,2026-01-06 06:00:00+00:00,2026-01-06 08:00:00+00:00,2026-01-06 06:00:00+00:00,-4.7,0.0,7.8,13.3,1018.8,88,8,251,0,,,,,,,,,,
ua9924,united airlines,lhr,2026-01-06 06:50:00,41,bru,2026-01-06 08:55:00,14,2026-01-06 06:00:00+00:00,2026-01-06 08:00:00+00:00,2026-01-06 06:00:00+00:00,-4.7,0.0,7.8,13.3,1018.8,88,8,251,0,,,,,,,,,,
sn2104,brussels airlines,lhr,2026-01-06 06:50:00,41,bru,2026-01-06 08:55:00,14,2026-01-06 06:00:00+00:00,2026-01-06 08:00:00+00:00,2026-01-06 06:00:00+00:00,-4.7,0.0,7.8,13.3,1018.8,88,8,251,0,,,,,,,,,,
b66300,jetblue airways,lhr,2026-01-06 06:55:00,27,lis,2026-01-06 09:50:00,0,2026-01-06 06:00:00+00:00,2026-01-06 09:00:00+00:00,2026-01-06 06:00:00+00:00,-4.7,0.0,7.8,13.3,1018.8,88,8,251,0,,,,,,,,,,
cx7206,cathay pacific,lhr,2026-01-06 06:55:00,27,lis,2026-01-06 09:50:00,0,2026-01-06 06:00:00+00:00,2026-01-06 09:00:00+00:00,2026-01-06 06:00:00+00:00,-4.7,0.0,7.8,13.3,1018.8,88,8,251,0,,,,,,,,,,
la5525,latam airlines,lhr,2026-01-06 06:55:00,27,lis,2026-01-06 09:50:00,0,2026-01-06 06:00:00+00:00,2026-01-06 09:00:00+00:00,2026-01-06 06:00:00+00:00,-4.7,0.0,7.8,13.3,1018.8,88,8,251,0,,,,,,,,,,
qr5903,qatar airways,lhr,2026-01-06 06:55:00,27,lis,2026-01-06 09:50:00,0,2026-01-06 06:00:00+00:00,2026-01-06 09:00:00+00:00,2026-01-06 06:00:00+00:00,-4.7,0.0,7.8,13.3,1018.8,88,8,251,0,,,,,,,,,,
ba502,british airways,lhr,2026-01-06 06:55:00,27,lis,2026-01-06 09:50:00,0,2026-01-06 06:00:00+00:00,2026-01-06 09:00:00+00:00,2026-01-06 06:00:00+00:00,-4.7,0.0,7.8,13.3,1018.8,88,8,251,0,,,,,,,,,,
aa6727,american airlines,lhr,2026-01-06 06:55:00,14,vce,2026-01-06 10:10:00,0,2026-01-06 06:00:00+00:00,2026-01-06 10:00:00+00:00,2026-01-06 06:00:00+00:00,-4.7,0.0,7.8,13.3,1018.8,88,8,251,0,,,,,,,,,,
qr5882,qatar airways,lhr,2026-01-06 06:55:00,14,vce,2026-01-06 10:10:00,0,2026-01-06 06:00:00+00:00,2026-01-06 10:00:00+00:00,2026-01-06 06:00:00+00:00,-4.7,0.0,7.8,13.3,1018.8,88,8,251,0,,,,,,,,,,
ba592,british airways,lhr,2026-01-06 06:55:00,14,vce,2026-01-06 10:10:00,0,2026-01-06 06:00:00+00:00,2026-01-06 10:00:00+00:00,2026-01-06 06:00:00+00:00,-4.7,0.0,7.8,13.3,1018.8,88,8,251,0,,,,,,,,,,
ba676,british airways,lhr,2026-01-06 06:55:00,60,ist,2026-01-06 13:50:00,0,2026-01-06 06:00:00+00:00,2026-01-06 13:00:00+00:00,2026-01-06 06:00:00+00:00,-4.7,0.0,7.8,13.3,1018.8,88,8,251,0,,,,,,,,,,
cx7137,cathay pacific,lhr,2026-01-06 07:00:00,32,dus,2026-01-06 09:25:00,3,2026-01-06 07:00:00+00:00,2026-01-06 09:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
qr9687,qatar airways,lhr,2026-01-06 07:00:00,32,dus,2026-01-06 09:25:00,3,2026-01-06 07:00:00+00:00,2026-01-06 09:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
ba930,british airways,lhr,2026-01-06 07:00:00,32,dus,2026-01-06 09:25:00,3,2026-01-06 07:00:00+00:00,2026-01-06 09:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
qr5919,qatar airways,lhr,2026-01-06 07:00:00,47,ham,2026-01-06 09:40:00,24,2026-01-06 07:00:00+00:00,2026-01-06 09:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
ba960,british airways,lhr,2026-01-06 07:00:00,47,ham,2026-01-06 09:40:00,24,2026-01-06 07:00:00+00:00,2026-01-06 09:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
ua9735,united airlines,lhr,2026-01-06 07:00:00,7,gva,2026-01-06 09:40:00,0,2026-01-06 07:00:00+00:00,2026-01-06 09:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
lx359,swiss,lhr,2026-01-06 07:00:00,7,gva,2026-01-06 09:40:00,0,2026-01-06 07:00:00+00:00,2026-01-06 09:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
cx7267,cathay pacific,lhr,2026-01-06 07:05:00,10,prg,2026-01-06 10:05:00,0,2026-01-06 07:00:00+00:00,2026-01-06 10:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
ba852,british airways,lhr,2026-01-06 07:05:00,10,prg,2026-01-06 10:05:00,0,2026-01-06 07:00:00+00:00,2026-01-06 10:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
cx7112,cathay pacific,lhr,2026-01-06 07:05:00,8,ber,2026-01-06 10:00:00,0,2026-01-06 07:00:00+00:00,2026-01-06 10:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
qr9759,qatar airways,lhr,2026-01-06 07:05:00,8,ber,2026-01-06 10:00:00,0,2026-01-06 07:00:00+00:00,2026-01-06 10:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
ba974,british airways,lhr,2026-01-06 07:05:00,8,ber,2026-01-06 10:00:00,0,2026-01-06 07:00:00+00:00,2026-01-06 10:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
cx7275,cathay pacific,lhr,2026-01-06 07:05:00,7,vie,2026-01-06 10:20:00,0,2026-01-06 07:00:00+00:00,2026-01-06 10:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
ba692,british airways,lhr,2026-01-06 07:05:00,7,vie,2026-01-06 10:20:00,0,2026-01-06 07:00:00+00:00,2026-01-06 10:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
sq2704,singapore airlines,lhr,2026-01-06 07:05:00,12,osl,2026-01-06 10:10:00,0,2026-01-06 07:00:00+00:00,2026-01-06 10:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
vs5929,virgin atlantic,lhr,2026-01-06 07:05:00,12,osl,2026-01-06 10:10:00,0,2026-01-06 07:00:00+00:00,2026-01-06 10:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
sk802,sas,lhr,2026-01-06 07:05:00,12,osl,2026-01-06 10:10:00,0,2026-01-06 07:00:00+00:00,2026-01-06 10:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
aa6677,american airlines,lhr,2026-01-06 07:10:00,23,lux,2026-01-06 09:30:00,0,2026-01-06 07:00:00+00:00,2026-01-06 09:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
jl7141,jet linx aviation,lhr,2026-01-06 07:10:00,23,lux,2026-01-06 09:30:00,0,2026-01-06 07:00:00+00:00,2026-01-06 09:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
qr9783,qatar airways,lhr,2026-01-06 07:10:00,23,lux,2026-01-06 09:30:00,0,2026-01-06 07:00:00+00:00,2026-01-06 09:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
ba418,british airways,lhr,2026-01-06 07:10:00,23,lux,2026-01-06 09:30:00,0,2026-01-06 07:00:00+00:00,2026-01-06 09:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
ba944,british airways,lhr,2026-01-06 07:10:00,18,muc,2026-01-06 10:05:00,0,2026-01-06 07:00:00+00:00,2026-01-06 10:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
aa6813,american airlines,lhr,2026-01-06 07:20:00,42,bcn,2026-01-06 10:25:00,17,2026-01-06 07:00:00+00:00,2026-01-06 10:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
ib3657,iberia,lhr,2026-01-06 07:20:00,42,bcn,2026-01-06 10:25:00,17,2026-01-06 07:00:00+00:00,2026-01-06 10:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
jl7763,jet linx aviation,lhr,2026-01-06 07:20:00,42,bcn,2026-01-06 10:25:00,17,2026-01-06 07:00:00+00:00,2026-01-06 10:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
mh9702,malaysia airlines,lhr,2026-01-06 07:20:00,42,bcn,2026-01-06 10:25:00,17,2026-01-06 07:00:00+00:00,2026-01-06 10:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
vy9552,vueling,lhr,2026-01-06 07:20:00,42,bcn,2026-01-06 10:25:00,17,2026-01-06 07:00:00+00:00,2026-01-06 10:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
ba474,british airways,lhr,2026-01-06 07:20:00,42,bcn,2026-01-06 10:25:00,17,2026-01-06 07:00:00+00:00,2026-01-06 10:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
cx7104,cathay pacific,lhr,2026-01-06 07:20:00,18,arn,2026-01-06 10:50:00,0,2026-01-06 07:00:00+00:00,2026-01-06 10:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
qr8359,qatar airways,lhr,2026-01-06 07:20:00,18,arn,2026-01-06 10:50:00,0,2026-01-06 07:00:00+00:00,2026-01-06 10:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
ay5926,finnair,lhr,2026-01-06 07:20:00,18,arn,2026-01-06 10:50:00,0,2026-01-06 07:00:00+00:00,2026-01-06 10:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
ba776,british airways,lhr,2026-01-06 07:20:00,18,arn,2026-01-06 10:50:00,0,2026-01-06 07:00:00+00:00,2026-01-06 10:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
cx7247,cathay pacific,lhr,2026-01-06 07:20:00,10,ncl,2026-01-06 08:35:00,0,2026-01-06 07:00:00+00:00,2026-01-06 08:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
qr8363,qatar airways,lhr,2026-01-06 07:20:00,10,ncl,2026-01-06 08:35:00,0,2026-01-06 07:00:00+00:00,2026-01-06 08:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
ba1328,british airways,lhr,2026-01-06 07:20:00,10,ncl,2026-01-06 08:35:00,0,2026-01-06 07:00:00+00:00,2026-01-06 08:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
aa6721,american airlines,lhr,2026-01-06 07:20:00,15,lca,2026-01-06 13:55:00,0,2026-01-06 07:00:00+00:00,2026-01-06 13:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
ba658,british airways,lhr,2026-01-06 07:20:00,15,lca,2026-01-06 13:55:00,0,2026-01-06 07:00:00+00:00,2026-01-06 13:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
b62220,jetblue airways,lhr,2026-01-06 07:25:00,28,jfk,2026-01-06 10:46:00,0,2026-01-06 07:00:00+00:00,2026-01-06 10:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
aa7159,american airlines,lhr,2026-01-06 07:25:00,12,str,2026-01-06 10:00:00,0,2026-01-06 07:00:00+00:00,2026-01-06 10:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
ba912,british airways,lhr,2026-01-06 07:25:00,12,str,2026-01-06 10:00:00,0,2026-01-06 07:00:00+00:00,2026-01-06 10:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
ac5363,air canada,lhr,2026-01-06 07:25:00,34,ord,2026-01-06 10:45:00,0,2026-01-06 07:00:00+00:00,2026-01-06 10:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
lh9356,lufthansa,lhr,2026-01-06 07:25:00,34,ord,2026-01-06 10:45:00,0,2026-01-06 07:00:00+00:00,2026-01-06 10:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
os7853,austrian,lhr,2026-01-06 07:25:00,34,ord,2026-01-06 10:45:00,0,2026-01-06 07:00:00+00:00,2026-01-06 10:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
sn9085,brussels airlines,lhr,2026-01-06 07:25:00,34,ord,2026-01-06 10:45:00,0,2026-01-06 07:00:00+00:00,2026-01-06 10:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
ua958,united airlines,lhr,2026-01-06 07:25:00,34,ord,2026-01-06 10:45:00,0,2026-01-06 07:00:00+00:00,2026-01-06 10:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
ba6036,british airways,lhr,2026-01-06 07:30:00,28,hel,2026-01-06 12:20:00,5,2026-01-06 07:00:00+00:00,2026-01-06 12:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
cx1411,cathay pacific,lhr,2026-01-06 07:30:00,28,hel,2026-01-06 12:20:00,5,2026-01-06 07:00:00+00:00,2026-01-06 12:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
jl9372,jet linx aviation,lhr,2026-01-06 07:30:00,28,hel,2026-01-06 12:20:00,5,2026-01-06 07:00:00+00:00,2026-01-06 12:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
mh9152,malaysia airlines,lhr,2026-01-06 07:30:00,28,hel,2026-01-06 12:20:00,5,2026-01-06 07:00:00+00:00,2026-01-06 12:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
qf3805,qantas,lhr,2026-01-06 07:30:00,28,hel,2026-01-06 12:20:00,5,2026-01-06 07:00:00+00:00,2026-01-06 12:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
ul3206,srilankan airlines,lhr,2026-01-06 07:30:00,28,hel,2026-01-06 12:20:00,5,2026-01-06 07:00:00+00:00,2026-01-06 12:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
ay1340,finnair,lhr,2026-01-06 07:30:00,28,hel,2026-01-06 12:20:00,5,2026-01-06 07:00:00+00:00,2026-01-06 12:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
mh9836,malaysia airlines,lhr,2026-01-06 07:30:00,14,gla,2026-01-06 08:55:00,0,2026-01-06 07:00:00+00:00,2026-01-06 08:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
qr5945,qatar airways,lhr,2026-01-06 07:30:00,14,gla,2026-01-06 08:55:00,0,2026-01-06 07:00:00+00:00,2026-01-06 08:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
ba1474,british airways,lhr,2026-01-06 07:30:00,14,gla,2026-01-06 08:55:00,0,2026-01-06 07:00:00+00:00,2026-01-06 08:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
ib3643,iberia,lhr,2026-01-06 07:30:00,41,mad,2026-01-06 11:00:00,10,2026-01-06 07:00:00+00:00,2026-01-06 11:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
jl6515,jet linx aviation,lhr,2026-01-06 07:30:00,41,mad,2026-01-06 11:00:00,10,2026-01-06 07:00:00+00:00,2026-01-06 11:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
qr5884,qatar airways,lhr,2026-01-06 07:30:00,41,mad,2026-01-06 11:00:00,10,2026-01-06 07:00:00+00:00,2026-01-06 11:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
aa6802,american airlines,lhr,2026-01-06 07:30:00,41,mad,2026-01-06 11:00:00,10,2026-01-06 07:00:00+00:00,2026-01-06 11:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
vy9534,vueling,lhr,2026-01-06 07:30:00,41,mad,2026-01-06 11:00:00,10,2026-01-06 07:00:00+00:00,2026-01-06 11:00:00+00:00,2026-01-06 07:00:00+00:00,-4.8,0.0,7.4,14.4,1018.6,87,0,244,0,,,,,,,,,,
